Names	Index
Acacia_pseudo-intsia	66.5
Begonia_bahakensis	114
Thermopsis_robusta	138.75
Rubus_alceaefolius	191
Calliandra_fuscipila	140.419
Prunus_tatsienensis	192
Ventilago_pubiflora	129.695
Vachellia_vernicosa	89.3789
Siraitia_silomaradjae	0
Phyllostylon_brasiliense	183.54
Rubus_macophyllus	160
Sibiraea_tomentosa	183.5
Crataegus_insolens	101.5
Kotschya_aeschynomenoides	36.5
Spirotropis_longifolia	170.625
Pararchidendron_pruinosum	0
Pilea_montis-wilhelmi	170
Mucuna_curranii	352.667
Alysicarpus_longifolius	114.042
Dipteryx_lacunifera	89.7333
Berlinia_brazzavillensis	158.042
Procris_latifolia	84
Senna_tapajozensis	117.415
Senna_sousana	152.091
Desmodium_rotundifolium	123.4
Elatostema_stewardii	143.56
Zollernia_paraensis	113.731
Rhamnus_schneideri	123.379
Senna_loretensis	119.667
Bauhinia_monandra	133.882
Peltogyne_campestris_var_rigida	0
Quercus_pringlei	146.757
Jacksonia_condensata	30.5
Desmodium_psilocarpum	105.25
Cercis_siliquastrum	170.178
Prosopis_rojasiana	91.8889
Oxytropis_platonychia	212.273
Leucaena_matudae	160.1
Senna_bacillaris	83.5
Podalyria_burchellii	139.011
Alysicarpus_heyneanus_var_ludens	23.5
Astragalus_kifonsanicus	59.75
Quercus_seibertii	51.5
Ostrya_liana	42
Rubus_gelertii	285.348
Gueldenstaedtia_monophylla	223.75
Quercus_xanthoclada	173.8
Vigna_trichocarpa	147.5
Potentilla_incana	260.781
Berchemia_discolor	89.5972
Nothofagus_nitida	649.324
Astragalus_alamliensis	59
Campsiandra_gomez-alvareziana	81.3333
Prunus_sellowii	152.2
Mespilus_cotoneaster	166.5
Gymnocladus_dioicus	0
Ventilago_vitiensis	110
Elatostema_macintyrei	209.593
Rubus_eggersii	221.2
Montigena_novae-zelandiae	363.867
Celtis_harperi	229
Rubus_insericatus	188.556
Astragalus_asciocalyx	65
Drymocallis_ashlandica	89.5
Crotalaria_rzedowskii	173.833
Hemsleya_macrosperma	145.4
Acacia_microbotrya	48.5719
Astragalus_cymbaecarpos	131.25
Rhamnus_procumbens	414.4
Swainsona_swainsonioides	106.622
Crotalaria_subtilis	0
Potentilla_alba	228.866
Argyrolobium_tomentosum	51
Senegalia_interior	113.737
Astragalus_argyroides	40
Lessertia_affinis	84.5556
Emmenosperma_alphitonoides	120.667
Senna_barclayana	122.047
Codariocalyx_motorius	213.067
Cucumis_insignis	65
Machaerium_brasiliense	74
Prunus_gazelle-peninsulae	241.551
Astragalus_alyssoides	144.429
Serianthes_gigalobium	0
Lathyrus_niger	379.976
Crataegus_mackenziei	65
Chamaecrista_fasciculata	116.535
Ficus_goiana	107.875
Cologania_broussonetii	97.5
Inga_chocoensis	266.485
Mimosa_glycyrrhizoides	0
Vicia_dionysiensis	70.5455
Gurania_insolita	106.167
Dalea_greggii	123.552
Genista_patens	115.2
Indigofera_sphaerocarpa	111.5
Astragalus_laguriformis	79.5
Elatostema_hypoglaucum	342.222
Lupinus_montanus	261.182
Pouzolzia_nivea	118
Dalbergia_boehmii	98.3455
Oxytropis_globiflora	105.5
Ficus_obtusiuscula	117.647
Aldina_kunhardtiana	73.5
Lupinus_tucumanensis	68
Trifolium_nanum	195.659
Rubus_solvensis	177.111
Drymocallis_glutinosa	0
Prosopis_torquata	97.5517
Trichosanthes_kostermansii	113.5
Polygala_shinnersii	143.2
Acacia_nigricans	87.9811
Lathyrus_gmelinii	250.55
Dorstenia_tenuis	196.043
Deguelia_rariflora	57.5
Ficus_cuatrecasana	283.875
Craibia_brownii	192.263
Purshia_pinkavae	30
Trifolium_ciliolatum	112.192
Helicotropis_spectabilis	113.5
Cynometra_ramiflora	216.517
Rosa_damascena	332.021
Oxytropis_podocarpa	122.288
Lonchocarpus_schubertiae	141.7
Argyrolobium_vaginiferum	178.3
Aldina_microphylla	0
Machaerium_hirtum	138.061
Anthonotha_gilletii	127.25
Corylus_americana	214.529
Julbernardia_paniculata	89.134
Potentilla_lancinata	206.2
Lespedeza_cuneata	138.079
Ziziphus_oligantha	118.5
Indigofera_zanzibarica	106.583
Centrosema_rotundifolium	92.5
Scorpiurus_subvillosa	110
Carya_hunanensis	109.5
Potentilla_pensylvanica	234.854
Rubus_scoliacanthus	121.5
Phylica_comptonii	102
Amphithalea_dahlgrenii	59.5
Quercus_djiringensis	163.5
Crataegus_grandifolia	120.5
Astragalus_caryolobus	83
Millettia_irvinei	459.286
Argyrolobium_arabicum	56.5
Senna_latifolia	142.011
Machaerium_nictilans	176.5
Pararchidendron_pruinosum	132.625
Pterocarpus_monophyllus	64.0909
Indigofera_conzattii	128.333
Spyridium_buxifolium	153.377
Dillwynia_juniperina	144.011
Crotalaria_goodiiformis	114.376
Ormosia_formosana	150
Quercus_viminea	166.082
Canavalia_brasiliensis	51.5
Gliricidia_brenningii	118
Aspalathus_opaca	56.5
Desmodium_foliosum	150
Chamaecrista_phyllostachya	95.8571
Astragalus_cottonii	211.5
Aeschynomene_nodulosa	143.429
Cercocarpus_breviflorus	115.687
Caragana_tangutica	204.333
Sesbania_coerulescens	62.65
Pilea_psilogyne	132.5
Comarum_salesovianum	213.929
Astragalus_micromerius	74.3
Intsia_bijuga	211.036
Senna_emarginata	141.28
Astragalus_ravenii	141.2
Castanopsis_lanceifolia	264.5
Coussapoa_rhamoides	82.5
Cheniella_tenuiflora	107
Astragalus_dodtii	128.667
Senegalia_riparia	93
Acacia_murrayana	45.1099
Pourouma_paraensis	0
Acacia_oldfieldii	63.6406
Senna_ruiziana	220.129
Machaerium_madeirense	148.469
Cucumis_umbellatus	132.34
Pultenaea_flexilis	145.019
Rubus_ichangensis	171.543
Crotalaria_ringoetii	103
Sibbaldia_procumbens	467.665
Sphaerophysa_salsula	113.175
Pilea_aquarum	140.6
Chamaecrista_tenuisepala	85.1818
Crotalaria_holosericea	109.69
Adesmia_volckmannii	151.129
Pilea_conjugalis	510.652
Polygala_fendleri	115.055
Ficus_greiffiana	103.5
Ormosia_glaberrima	119.818
Colubrina_viridis	93.6828
Inga_tenuis	173.891
Potentilla_cardotiana	248.538
Brongniartia_parryi	60.5
Geum_strictum	154
Ventilago_gladiata	124.667
Apios_carnea	302.107
Swartzia_simplex_var_continentalis	0
Pteropepon_oleiferum	162.5
Obetia_radula	155.281
Dalbergia_hoseana	0
Quercus_rhodophlebia	74.5
Schnella_outimouta	85.5
Trifolium_subterraneum	200.485
Rubus_recurvicaulis	228.55
Mimosa_aremosa	55
Vachellia_cornigera	206.197
Sesbania_javanica	162.333
Batocarpus_costaricensis	207.007
Astragalus_edmonstonei	84.9776
Muraltia_ciliaris	126.355
Oxytropis_coerulea	263.5
Alchemilla_saxetana	161
Naucleopsis_krukovii	150.541
Quercus_zschokkei	329
Lotus_namulensis	164.4
Rhodopis_planisiliqua	235.103
Ficus_formosana	193.691
Mimosa_weberbaueri	149.812
Calliandra_erythrocephala	450.167
Ficus_brachypoda	60.0739
Astragalus_siliceus	79.5
Eutaxia_virgata	113.232
Lathyrus_linifolius	248.452
Astragalus_hallii	143.122
Dimorphandra_molissima	56.5
Trifolium_elegans	164.75
Ficus_jansii	115.4
Phyllolobium_chinense	75.6667
Archidendron_clypearia	94
Inga_barbourii	206.875
Otholobium_caliginis	269.818
Amphithalea_pageae	112.7
Bauhinia_coulteri	161.26
Dimorphandra_exaltata	125.765
Apurimacia_boliviana	134.333
Astragalus_beckerianus	126
Lithocarpus_pachylepis	464
Senegalia_tucumanensis	0
Dalbergia_reniformis	129.5
Macroptilium_gibbosifolium	58
Cassia_javanica_subsp_agnes	161.444
Rhamnidium_glabrum	199.857
Betula_neoalaskana	335.835
Dalbergiella_gossweileri	139.944
Amelanchier_pumila	193.603
Begonia_hemsleyana	221.4
Inga_densiflora	284.61
Baptisia_lecontei	596.982
Indigofera_marmorata	208.5
Deguelia_angulata	102
Psoralea_odoratissima	128.344
Artocarpus_lakoocha	270.667
Astragalus_saxifractor	81.25
Colubrina_arborescens	320.842
Amphiodon_effusus	127.304
Ficus_heteropleura	236.888
Schnella_microstachya	161.286
Sorbus_corymbifera	324.283
Ficus_diamantiphylla	154
Lonchocarpus_schideanus	0
Trochomeria_polymorpha	80.625
Indigofera_radicifera	82.125
Rhynchosia_schinzii	0
Microcharis_galpinii	106.368
Retanilla_trinervia	167.451
Senna_hookeriana	238
Celtis_platycaulis	0
Astragalus_feensis	64.5
Adesmia_glaucescens	0
Rhamnus_standleyana	120.167
Drymocallis_fissa	132.56
Ficus_conraui	183.098
Eutaxia_epacridoides	127.662
Acacia_aspera	130.856
Stirtonanthus_insignis	92.3
Albizia_corniculata	164
Crotalaria_evolvuloides	133.25
Begonia_preussii	242.35
Colubrina_beccariana	226.765
Acaena_buchananii	395.221
Mimosa_zimapanensis	69.5
Astragalus_bhotanensis	176.522
Spiraea_schochiana	0
Erythrina_×lanigera	34
Bauhinia_bartlettii	127.857
Hebecarpa_ovatifolia	65
Morella_holdridgeana	126
Dalbergia_bracteolata	126.45
Lupinus_sarmentosus	353.222
Mimosa_aculeaticarpa_var_aculeaticarpa	82.5
Trifolium_plebeium	110.891
Chamaecrista_gonoclada	58.5
Polygala_hygrophila	162.956
Senegalia_roemeriana	115.983
Schleinitzia_novoguineensis	100
Vachellia_caven	137.935
Caragana_brachypoda	64
Hagenia_abyssinica	223.398
Allocasuarina_fraseriana	102.527
Lupinus_peirsonii	100.958
Onobrychis_gypsicola	53.6667
Senegalia_croatii	179.5
Urera_domingensis	0
Echinopepon_gemellus	125.5
Amphithalea_ericifolia	128.615
Ficus_ahernii	178.5
Prunus_mandshurica	227.657
Sympetalandra_unijuga	137
Rhynchosia_clausseni	94
Calobota_cytisoides	97.6
Engelhardia_roxburghiana	269.096
Dicymbe_arenicola	67
Trophis_chiapensis	197
Potentilla_alpestris	163
Rosa_henryi	144.298
Astragalus_convallarius	141.389
Chamaecrista_calixtana	45.5
Gilbertiodendron_ecoukense	134.923
Astragalus_himalayanus	204.769
Jaffrea_erubescens	155.154
Tachigali_rugosa	136
Potentilla_pumila	159.75
Astragalus_catabostrychos	85.6667
Helinus_lanceolatus	121.333
Tephrosia_cuernavacana	226.583
Acaciella_tequilana	163.401
Dolichopsis_ligulata	53
Onobrychis_laxiflora	155.709
Perebea_longepedunculata	116.875
Laportea_perrieri	152.474
Vachellia_xanthophloea	110.174
Zornia_capensis	117.995
Calliandra_houstoniana_var_calothyrsus	145
Acacia_stigmatophylla	73.1288
Trifolium_sebastiani	87.5
Millettia_ferruginea	219.167
Lupinus_lyallii_subsp_minurifolius	112.5
Trichosanthes_smilacifolia	202.667
Phylica_odorata	79.2609
Rubus_franconicus	176.08
Lupinus_pulvinaris	216.667
Archidendron_eberhardtii	84.5
Xanthophyllum_havilandii	119
Quercus_guyavifolia	246.605
Prunus_latidentata	0
Anisophyllea_polyneura	155.365
Caragana_ambigua	85
Potentilla_longipes	260.308
Bauhinia_foraminifer	180.2
Cyclanthera_tamnifolia	156.5
Daviesia_eremaea	44.12
Securidaca_axillaris	71
Rubus_millspaughii	208.5
Acacia_hockingsii	112.938
Cucumis_sativus	150.429
Prunus_salicifolia	157.833
Neorudolphia_volubilis	0
Mimosa_incana	222.273
Astragalus_varzobicus	63
Sesbania_transvaalensis	74.96
Millettia_merrillii	179.25
Schnella_pterocalyx	65.5
Cynometra_katikii	108.5
Dendrocnide_longifolia	224.667
Alysicarpus_quartinianus	134
Rubus_malacocarpus	94.5
Ficus_pumila	194.651
Rubus_austroslovacus	174.978
Parasenegalia_rurrenabaqueana	124.75
Mimosa_claussenii	111.179
Afzelia_parviflora	184.32
Spiraea_hartwegiana	78
Senegalia_klugii	71
Dalea_lanata_var_terminalis	0
Trifolium_lanceolatum	142
Rubus_montanus	180.476
Acacia_mitchellii	189.868
Begonia_glandulosa	189.722
Archidendron_harmsii	46.5
Inga_calanthoides	73.5
Lonchocarpus_cultratus	176.5
Pyracantha_crenatoserrata	263.2
Begonia_formosana	261.976
Albizia_westerhuisii	129
Xanthophyllum_monticola	257.667
Tachigali_myrmecophilla	0
Senna_bauhinioides	83.2514
Prunus_moragensis	136.667
Baphia_cuspidata	148.321
Anacaona_sphaerica	236.25
Elatostema_beccarii	240.417
Cynometra_suaheliensis	97.4615
Astragalus_mollissimus_var_marcidus	69
Trichosanthes_hylonoma	123.778
Astragalus_citrinus	114.833
Dalbergia_ocelata	79.5
Hylodesmum_leptopus	117
Acacia_acuminata	45.2765
Rosa_webbiana	200.273
Rubus_eustephanus	155
Mimosa_strigillosa	329.617
Astragalus_stella	121.985
Astragalus_idrietorum	48.2368
Ulmus_campestris	177
Cayaponia_podantha	122.65
Indigofera_schimperi	90.844
Trigonella_hamosa	116.893
Lysiloma_acapulcense	179.95
Quercus_oxyphylla	122.6
Ficus_tristaniifolia	155.75
Cytisus_fontanesii	90.5
Rubus_alpestris	410.188
Sorbus_hajastana	91.6667
Polygala_brasiliensis	220.74
Adesmia_papposa_var_radicifolia	172.333
Podalyria_glauca	135.8
Lotononis_maculata	45.3333
Anthonotha_trunciflora	151.783
Ficus_brachyclada	192.511
Aspalathus_salteri	110.455
Gilbertiodendron_aylmeri	203.167
Muraltia_comptonii	111.333
Bowringia_callicarpa	138.939
Alchemilla_polylepis	450.923
Griffonia_tessmanii	76.5
Lotus_pendunculatus	105
Acacia_leucoclada	136.667
Prunus_conradinae	211.015
Bredemeyera_bracteata	129.357
Dalbergia_latifolia	204.2
Thermopsis_macrophylla	135.909
Dalea_bicolor	82.75
Vicia_chaetocalyx	55.5
Onobrychis_buhseana	102.75
Astragalus_vanillae	43.3333
Rubus_incisior	229.2
Vicia_costata	206.96
Alantsilodendron_decaryanum	35
Astragalus_beckwithii	125.533
Filipendula_palmata	305.131
Acmispon_americanus	131.338
Prosopis_juliflora	65
Lupinus_alipatulus	188.5
Machaerium_caudatum	45
Indigofera_parkesii	100.875
Acacia_aulacophylla	41.08
Mimosa_townsendii	146.714
Allocasuarina_paludosa	177.569
Astragalus_robbinsii_var_occidentalis	107.5
Archidendron_molle	130
Sageretia_filiformis	80.5
Hylodesmum_pauciflorum	99.8411
Betula_hornei	0
Lithocarpus_floccosus	100
Microcharis_spathulata	30
Psorothamnus_kingii	58.8947
Urera_hintonii	104
Astragalus_nobilis	66
Echinopepon_jaliscanus	118.4
Ziziphus_laui	73.5
Astragalus_turolensis	72
Mimosa_barrancana	94
Monnina_guatemalensis	300.5
Sageretia_rugosa	164.368
Medicago_cretacea	196.318
Pultenaea_rotundifolia	58.8367
Rubus_constrictus	175.11
Genista_segonnei	125.364
Rubus_formidabilis	226.75
Eriosema_pseudodistinctum	110.4
Senna_martii	42
Erythrina_melanacantha	79.125
Cajanus_rugosus	64
Rosa_macounii	53.5
Crataegus_cuneata	120.682
Anthyllis_affinis	0
Pteromonnina_retusa	85
Lachemilla_sibbaldiifolia	252.275
Senna_cumingii	153.067
Galactia_erecta	35
Aspalathus_polycephala	83.963
Ficus_trapezicola	216
Mimosa_texana	100.625
Lupinus_abramsii	106.6
Lupinus_exaltatus	131
Colletia_exserta	161.333
Lupinus_kingii	84
Gymnocladus_dioica	205.324
Saraca_declinata	219.091
Acacia_ulicina	50.5294
Alnus_pringlei	166
Ficus_fiskei	278.938
Trifolium_striatum	304.894
Myrianthus_preussii	65.3333
Astragalus_kaufmannii	251.857
Pithecellobium_macrophyllum	0
Dorycnium_germanicum	141.5
Acacia_aphylla	71.5
Eriosema_lebrunii	183.545
Pilea_basicordata	89.25
Vachellia_tortilis	89.6667
Urtica_massaica	238.92
Gleditsia_microphylla	0
Humularia_drepanocephala	99.8
Kedrostis_zeyheri	0
Polygala_rupestris	126.843
Neoalsomitra_simplex	201
Psorothamnus_kingii	65
Acmispon_denticulatus	162.648
Swartzia_littlei	213.714
Lupinus_nubigenus	346.545
Vicia_sativa_subsp_nigra	92.5
Leobordea_corymbosa	128.641
Genista_fasselata	133.176
Frangula_crenata	297.183
Trifolium_haydenii	187.514
Hedysarum_boreale_subsp_boreale	49
Philenoptera_bussei	90.8095
Pericopsis_mooniana	204
Bauhinia_mendoncae	42.1429
Monnina_macroclada	238.143
Begonia_mananjebensis	134
Caesalpinia_rhombifolia	98.6667
Erythrina_ankaranensis	139.286
Artocarpus_pithecogallus	0
Potentilla_plattensis	172.573
Amphithalea_virgata	117.4
Betula_occidentalis	170.874
Brosimum_glaucum	56.5
Humboldtia_laurifolia	318
Carpinus_fargesiana	212.483
Indigofera_linnaei	60.7286
Rubus_trianthus	340.832
Colletia_spartioides	216.5
Elatostema_lineare	323.4
Mimosa_dormiens	180.59
Indigofera_barteri	70.6
Lupinus_formosus_var_robustus	47
Sorbus_tomentella	185.704
Rubus_domingensis	152.667
Serianthes_margaretae	76
Quercus_john-tuckeri	91.9894
Rosa_californica	125.143
Ficus_inspida	0
Cologania_obovata	173.074
Gilbertiodendron_ogoouense	149.824
Prunus_africana	192.843
Potentilla_arguta	184.789
Begonia_furfuracea	238.786
Mimosa_josephina	98.1667
Gilbertiodendron_brachystegioides	147.328
Astragalus_baharensis	40.5
Pilea_poeppigiana	114.4
Apuleia_leiocarpa	75.75
Aspalathus_citrina	124.105
Astragalus_brevidens	113.333
Desmodium_rosei	108.338
Celtis_mildbraedii	177.613
Spiraea_beauverdiana	343.75
Entada_africana	85.8874
Christia_obcordata	0
Quercus_fulva	197.262
Celtis_tenuifolia	200.232
Ficus_sarmentosa	384.059
Quercus_naiadarum	62.5
Rubus_aequiserrulatus	172
Acacia_bromilowiana	55
Delonix_edule	90.7273
Inga_yacoana	116.25
Trifolium_haydeni	89.5
Artocarpus_rigida	68
Cotoneaster_rotundifolius	253.893
Acaena_subincisa	286.182
Adesmia_mucronata	194.571
Senna_galeottiana	139.987
Potentilla_humifusa	271.007
Aldina_discolor	0
Paliurus_hirsutus	108.4
Polygala_chamaebuxus	314.867
Elaeagnus_magna	163.513
Bauhinia_angulata	86.25
Bauhinia_corniculata	109.04
Senegalia_berlandieri	128.903
Ficus_fulva	225.597
Dendrocnide_photinophylla	171.539
Astragalus_trimestris	60.2857
Prunus_depressa	289
Rubus_moluccanus	283.045
Begonia_fagifolia	66
Albizia_lucidior	72.5
Crotalaria_eriocarpa	198.4
Begonia_elatostemmoides	161.437
Gilbertiodendron_limosum	124.667
Indigofera_vicioides_subsp_vicioides	0
Trifolium_amoenum	89.8
Eurypetalum_tessmannii	141.908
Dalbergia_afzeliana	171.714
Prunus_brachybotrya	246.62
Begonia_weddeliana	79.5
Rubus_alceifolius	233.039
Pilea_magnicarpa	268.095
Cotoneaster_zabelii	146.105
Havardia_acatlensis	139.262
Medicago_carstiensis	258
Ampelocera_edentula	152.761
Astragalus_whitneyi_var_siskiyouensis	71.5
Baphia_pilosa	147.757
Ivesia_arizonica	92.1765
Cynometra_schlechteri	119.562
Trifolium_minus	302.8
Crataegus_saligna	175.44
Begonia_suculenta	95.5
Crataegus_tenax	195
Trifolium_heldreichianum	144.371
Aeschynomene_fascicularis	214.458
Dalbergia_horrida	165
Sorocea_hirtella	0
Monnina_solandraefolia	237.5
Polygala_senensis	161
Anthonotha_xanderi	137.643
Opulaster_intermedius	75.5
Aspalathus_calcarea	95.9333
Macrolobium_brevense	110.2
Plagiosiphon_gabonensis	149.614
Mucuna_toppingii	149.667
Neptunia_lutea	96.0483
Crataegus_mollis	399.821
Echinopepon_coulteri	158.676
Begonia_cucurbitifolia	83
Poikilospermum_erectum	247
Polygala_bracteolata	130.833
Rubus_idaeus	367.504
Onobrychis_bobrovii	182.5
Chamaecrista_punctata	178.033
Trigonella_rechingeri	159.762
Vicia_tetrasperma	301.674
Lupinus_kellermanianus	275
Spiraea_×pumila	0
Rubus_potentilloides	159.5
Milicia_regia	236.955
Rhamnus_triquetra	125.25
Rosa_wichuraiana	118
Alchemilla_versipila	392.143
Uraria_picta	149.643
Ficus_conglobata	305.5
Lupinus_subvexus	111.211
Rubus_pseudopileatus	198.769
Centrolobium_yavizanum	210.5
Acacia_spirorbis_subsp_solandri	0
Chamaecrista_imbricans	101.733
Acacia_macrantha	56
Vatovaea_pseudolablab	135.565
Sorbus_devoniensis	248.8
Gymnocladus_dioicus	222.188
Bryonia_verrucosa	153.812
Zygia_inaequalis	160.151
Senna_ripleyana	76.8
Dunbaria_debilis	91.8617
Mimosa_pilulifera	207.419
Fragaria_orientalis	272.284
Crotalaria_mairei	129.25
Bossiaea_spinosa	43.4667
Albizia_inundata	101.644
Ficus_mathewsii	145.047
Lupinus_crotalarioides	113.05
Neoalsomitra_angustipetala	169
Pachyrrhizus_erosus	0
Cullen_graveolens	40.6021
Ficus_matiziana	160.016
Polygala_berlandieri	181.075
Anisophyllea_purpurascens	158.308
Lachemilla_pseudovenusta	197
Astragalus_brackenridgei	184.333
Cheniella_glauca	170.652
Thermopsis_inflata	192.065
Senegalia_anisophylla	114.643
Coccinia_keayana	278.63
Inga_pilosula	133.512
Caragana_halodendron	129.514
Dimorphandra_loretensis	0
Trifolium_phleoides	158.113
Colubrina_asiatica	194.299
Acacia_auratiflora	36.4167
Ulex_nanus	232.6
Tephrosia_vestita	157.455
Machaerium_lunatus	124.5
Trichosanthes_nervifolia	124.5
Berchemia_racemosa	262.928
Dalbergia_cuiabensis	94.3548
Tephrosia_submontana	172.898
Dalbergia_mimosella	230.091
Serianthes_grandiflora	224.333
Mimosa_domingensis	189.423
Baikiaea_plurijuga	51.1288
Begonia_lukuana	229.738
Pyracantha_angustifolia	280.525
Sesbania_longifolia	154.394
Tessmannia_bambidiensis	96.25
Mimosa_debilis_var_debilis	109.423
Mimosa_robusta	88.5
Cologania_broussonettii	186.5
Bagassa_guianensis	133.436
Lotus_loweanus	51
Dorstenia_ciliata	214.257
Flemingia_congesta	180.5
Myrica_rubra	0
Rhinotropis_cornuta	112.222
Acacia_delibrata	73.5968
Chamaerhodos_erecta	213.302
Astragalus_triradiatus	110.5
Sulla_flexuosa	0
Leptolobium_panamense	138.333
Rhynchosia_plaseoloides	64.5
Acacia_trachyphloia	140.429
Macrolobium_discolor	139.435
Dialium_indum	227.256
Macrolobium_venulosum	133.933
Deguelia_rariflora	49.5
Caragana_changduensis	204.2
Pilea_purulensis	391.298
Monnina_lorenziana	81.3333
Cullen_pustulatum	53.4197
Spiraea_latifolia	274.189
Ficus_delosyce	234.08
Hoffmannseggia_trifoliata	83.25
Dieterlea_fusiformis	155.426
Chamaebatia_australis	92.7179
Bauhinia_petiolata	188.162
Oxytropis_mertensiana	446.25
Desmodium_psilophyllum	65.5
Oxylobium_ellipticum	228.891
Hicoria_glabra	0
Ficus_lawesii	240.619
Librevillea_klainei	166.794
Quercus_tozae	0
Begonia_caroliniifolia	218
Lablab_purpureus	185.886
Loesenera_kalantha	183.273
Aldina_occidentalis	80
Vicia_nataliae	140
Begonia_marnieri	126.75
Chamaecrista_oligosperma	98.9444
Quercus_rugulosa	139.857
Dunbaria_glabra	85.5
Leucaena_lanceolata	171.989
Cassia_aspera	578.75
Muraltia_vulpina	137
Aeschynomene_heurckeana	148.031
Potentilla_atrosanguinea	332.333
Chorizema_diversifolium	114.127
Begonia_peltata	224.886
Castanopsis_fissoides	88
Rhamnus_tomentella	108.298
Cedrelinga_cateniformis	166.146
Bauhinia_angulosa	171.838
Inga_gracilior	223.83
Ziziphus_elegans	116.667
Begonia_balansana	87
Paraserianthes_lophantha	100.833
Spiraea_lobulata	222.75
Cliffortia_pterocarpa	133.023
Painteria_leptophylla	110.667
Argyrolobium_biebersteinii	223.472
Sicydium_glabrum	102
Sageretia_gracilis	179.192
Erythrina_rubrinervia	316.333
Alnus_firma	280.982
Monnina_pseudopilosa	316.274
Senna_santanderensis	176
Gouania_cornifolia	123.4
Acacia_rhetinocarpa	76.7176
Quercus_tristis	158.5
Millettia_usaramensis	103.434
Potentilla_rydbergiana	158.25
Oxytropis_lapponica	160
Eriosema_squarrosum	132.528
Elatostema_tenuicornutum	135.8
Acacia_decora	133.891
Begonia_repanda	157
Aeschynomene_abyssinica	162.495
Inga_suberosa	50.5
Mimosa_brandegeei	108.938
Chamaecrista_didyma	104.571
Astragalus_laetus	138.429
Eperua_falcata	158.029
Polygala_franchetii	89.7143
Daniellia_pynaertii	124.438
Mimosa_rubicaulis_subsp_himalayana	92
Campylotropis_decora	67.5
Ficus_costaricana	275.395
Ormosia_robusta	207
Lithocarpus_pseudomoluccus	328.688
Lotus_callis-viridis	69.5
Rubus_lejeunei	174.667
Prunus_cerasus	138.5
Arachis_magna	106.028
Aeschynomene_unijuga	242.654
Mimosa_antioquiensis	80
Ziziphus_thyrsiflora	166.032
Anthonotha_brieyi	107.625
Pilea_pansamalana	286.229
Coursetia_caribaea	116
Elatostema_microcephalanthum	279.2
Cliffortia_hantamensis	95.4783
Polylepis_besseri	210.494
Arachis_diogoi	98.9318
Quercus_scytophylla	275.416
Lecointea_peruviana	161.347
Begonia_alnifolia	282.267
Ficus_urnigera	280.222
Leptoderris_brachyptera	55
Calliandra_pittieri	285.734
Potentilla_nivea	384.948
Chamaecrista_glandulosa	209.783
Fragaria_chilensis	173.5
Rhamnus_cornifolia	68
Hymenolobium_flavum	151.308
Pourouma_ferruginea	117.647
Eriosema_dregei	105.286
Aspalathus_vermiculata	122.667
Quercus_ellipsoidalis	276.292
Ficus_biauriculata	271
Calobota_sericea	290.435
Senegalia_hecatophylla	139.852
Lithocarpus_densiflorus	170.583
Carmichaelia_muritai	110.667
Rubus_pacificus	121.286
Ateleia_tomentosa	122.667
Lebeckia_meyeriana	117.375
Astragalus_sungpanensis	241.467
Canavalia_papuana	100.252
Lithocarpus_elegans	251.196
Borneosicyos_simplex	146.5
Machaerium_hatschbachii	263.714
Begonia_dielsiana	99.5
Inga_inflata	117.786
Dalbergia_arbutifolia	90.0316
Aphanocalyx_obscurus	110
Pomaria_fruticosa	116.571
Cenostigma_marginatum	51.5
Quercus_duratifolia	243.25
Trichosanthes_reticulinervis	77.3333
Lupinus_pilosus	119.032
Marina_chrysorrhiza	95.05
Recchia_simplicifolia	223.761
Rhynchosia_tamaulipensis	129.286
Potentilla_clusiana	442.255
Astragalus_eremiticus	90.791
Senegalia_subangulata	0
Begonia_johnstonii	200.545
Rhamnus_disperma	27
Atroxima_liberica	153.988
Genista_hystrix	218.458
Astragalus_macrodon	108.944
Vicia_parviflora	106
Acacia_costata	56.7692
Pyrus_nutans	74
Cytisophyllum_sessilifolium	133.4
Chamaecrista_latifolia	144.833
Mimosa_incarum	138
Rubus_×argutifolius	172
Lachemilla_jaramilloi	397
Oxytropis_kokrinensis	199
Tachigali_melanocarpa	96.8889
Senegalia_interior	112.154
Crudia_acuta	209.4
Crotalaria_yunnanensis	175.105
Rubus_roribaccus	143.286
Securidaca_corymbosa	70
Thermopsis_lanceolata	186.167
Eriosema_ellipticum_subsp_claessensii	47.5
Trifolium_boissieri	134.059
Oxytropis_splendens	163.458
Deguelia_densiflora	192.5
Rosa_polyanthema	63.5
Erythrina_goldmanii	182.892
Artocarpus_nobilis	179.5
Ficus_citrifolia	270.292
Trifolium_somalense	104.667
Chamaecrista_nictitans	509.5
Prinsepia_scandens	550.53
Muraltia_polyphylla	99.8889
Acmispon_mearnsii	0
Phylica_plumosa	123.792
Prunus_angustifolia	148.666
Aspalathus_pinea	106.5
Hylodesmum_williamsii	215.2
Betula_raymundii	134.5
Calpurnia_villosa	130.062
Carya_tomentosa	128.344
Prunus_buergeriana	251.413
Rhamnus_fasciculata	63.5
Lithocarpus_silvicolarum	173.239
Aganope_heptaphylla	207.75
Quercus_longistyla	78.5
Pictetia_mucronata	253.9
Ficus_sinuata	244.366
Oxytropis_mollis	233.325
Sicyos_ampelophyllus	116.088
Mimosa_polycarpa	129.005
Ficus_webbiana	192.236
Senegalia_ataxacantha	74.149
