Species	Index
Tamarindus_indica	0.716086
Crataegus_tetrica	0.501263
Hemistylus_boehmerioides	0.902932
Ventilago_neocaledonica	1.41352
Trichosanthes_hylonoma	1.16283
Pilea_inaequalis	1.30837
Indigofera_rhynchocarpa	0.663345
Ammodendron_bifolium	0.513359
Cayaponia_podantha	0.76316
Indigofera_schimperi	0.386031
Chamaecrista_flexuosa_var_texana	0.259529
Crotalaria_glaucoides	0.305491
Dalbergia_tucurensis	1.44993
Alchemilla_sarmatica	0.974941
Spyridium_tricolor	0.26967
Lupinus_adsurgens	1.06329
Acacia_granitica	0.695012
Nissolia_microptera	0.467228
Chorizema_carinatum	0.475574
Eriosema_ukingense	0.807727
Lessertia_herbacea	0.321072
Acacia_spathulifolia	0.26209
Astragalus_khasianus	0.427814
Rosa_rosifolius	0.938234
Hippocrepis_neglecta	0.344108
Phaseolus_sonorensis	0.462956
Carya_olivaeformis	0.56787
Pityrocarpa_obliqua	0.596097
Rhamnella_gilgitica	0.693912
Maniltoa_lenticellata	1.40493
Astragalus_lentiginosus_var_kernensis	0.439135
Diphysa_americana	1.00186
Rhynchosia_lateritia	0.580247
Cotoneaster_divaricatus	0.662261
Hymenostegia_robusta	0.901861
Ulex_australis	0.217126
Astragalus_flexuosus	0.415925
Erythrina_thyrsiflora	1.36079
Hesperomeles_pachyphylla	0.928591
Bredemeyera_bracteata	1.33437
Senna_nitida	1.28324
Lupinus_evermannii	0.418075
Crataegus_extraria	0.742025
Begonia_leathermaniae	0.644335
Melothria_sphaerocarpa	1.14138
Trifolium_wormskioldii_var_longicaule	0.532931
Amelanchier_cusickii	0.603077
Tephrosia_nitens	1.03724
Ziziphus_rignonii	0.587578
Pouzolzia_laevis	0.784787
Taverniera_nummularia	0.159838
Pilea_skutchii	1.49558
Listia_subulata	0.2777
Physostigma_venenosum	1.09496
Quercus_austrocochinchinensis	1.29602
Sorbus_monbeigii	0.864695
Rafnia_elliptica	0.247192
Telfairia_pedata	0.890248
Ampelocera_macrocarpa	1.92371
Corylus_fargesii	0.764497
Quercus_teysmannii	1.13763
Astragalus_amnis-amissi	0.359858
Psorothamnus_kingii	0.156711
Astragalus_nobilis	0.215613
Dinizia_jueirana-facao	0.398788
Koompassia_excelsa	0.918702
Quercus_basaseachicensis	0.433406
Anarthrophyllum_subandinum	0.702085
Dalbergia_candenatensis	1.00795
Sanguisorba_annua	0.610241
Vachellia_pachyphloia	0.459456
Vachellia_permixta	0.418968
Mucuna_membranacea	1.57184
Gliricidia_robusta	0.512709
Alysicarpus_zeyheri	0.569459
Sorbus_helenae	1.0774
Eurypetalum_unijugum	1.57551
Gurania_huberi	1.6018
Ziziphus_cambodiana	0.675094
Pilea_alsinifolia	1.2542
Genista_segonnei	0.197606
Polygala_galioides	1.05109
Calliandra_bella	1.18296
Trigonella_kotschyi	0.23628
Leucaena_esculenta	0.542978
Astragalus_sciureus	0.133495
Acacia_kauaiensis	0.702172
Aspalathus_altissima	0.262887
Gironniera_nervosa	1.81177
Trifolium_striatum	1.02841
Ficus_odorata	1.65387
Lithocarpus_bancanus	1.87186
Begonia_peltatifolia	0.622849
Astragalus_sinaicus	0.499565
Sorbus_alinifolia	0.826963
Aeschynomene_marginata	0.498472
Hoffmannseggia_microphylla	0.0716901
Chamaecrista_adiantifolia	1.11512
Astragalus_stewartii	0.952172
Podalyria_amoena	0.383746
Fragaria_americana	0.961299
Potentilla_hyparctica	1.65632
Crotalaria_ankaizinensis	0.891497
Phenax_laevigatus	0.745634
Erythrina_cochleata	1.79394
Rosa_orientalis	0.478264
Dalbergia_assamica	1.26083
Kotschya_africana	0.461682
Lotononis_brachyloba	0.0635538
Neoharmsia_baronii	0.831249
Ficus_tiliifolia	1.25144
Crataegus_integra	0.839392
Zygia_coccinea_var_oriunda	1.02178
Zizyphus_taylori	0
Begonia_uruapensis	0.603576
Ficus_beccarii	2.18195
Neoalsomitra_simplex	0.521332
Rosa_fedtschenkoana	0.245034
Tachigali_chrysaloides	1.43922
Flemingia_chappar	0.66579
Chamaecrista_lavradiiflora	0.506179
Tachigali_barnebyi	0.515011
Lithocarpus_atjehensis	1.36724
Philenoptera_bussei	0.594995
Archidendron_contortum	1.12571
Astragalus_scorpiurus	0.422599
Tachigali_chrysophylla	1.54087
Sanguisorba_rupicola	0.213193
Desmanthus_bicornutus	0.385509
Chamaecrista_cytisoides	0.715721
Acacia_flocktoniae	0.83713
Artocarpus_pithecogallus	0.474937
Aspalathus_acanthophylla	0.440204
Calliandra_houstoniana_var_calothyrsus	1.21643
Hypocalyptus_oxalidifolius	0.507708
Geum_capense	0.305895
Piscidia_piscipula	0.440076
Prosopis_humilis	0.48681
Indigofera_rautanenii	0.0694133
Brosimum_glaucum	0.253591
Indigastrum_fastigiatum	0.398457
Lachemilla_talamanquensis	2.34796
Ficus_lanata	2.03176
Colletia_spartioides	0.491793
Elatostema_lineare	1.9927
Elaeagnus_montana	2.09529
Schrankia_paucijuga	0.109221
Hylodendron_gabunense	1.27322
Rubus_parvifolius	1.65928
Calliandra_tergemina_var_emarginata	0.940418
Quercus_toza	0.501767
Lupinus_paniculatus	0.511773
Begonia_mengtzeana	0.863952
Zizyphus_joazeiro	0.459676
Cliffortia_complanata	0.467898
Quercus_pagoda	0.987881
Karwinskia_latifolia	0.518611
Ammodendron_conollyi	0.136235
Tephrosia_guayameoensis	0.309355
Haematoxylum_brasiletto	0.245674
Ficus_antoniana	0.640208
Rubus_ferdinandi-muelleri	1.36096
Alchemilla_japonica	1.41153
Crataegus_orientalis	0.71823
Inga_samanensis	1.84609
Lasiobema_japonicum	1.792
Daviesia_elongata	0.567316
Astragalus_baharensis	0.123205
Muraltia_hyssopifolia	0.534981
Spiraea_morrisonicola	5.29249
Urera_chlorocarpa	1.22153
Ficus_glaberrima	1.32778
Astragalus_brevidens	0.272811
Quercus_alamosensis	0.224573
Trichosanthes_valida	1.1725
Rubus_suecicus	0.865665
Begonia_pediophylla	1.05818
Lonchocarpus_eriocarinalis	0.561681
Prunus_padus	1.44068
Potentilla_tiroliensis	0.828464
Schizocarpum_palmeri	0.464878
Rubus_poliophyllus	0.878196
Gouania_colombiana	1.74434
Alchemilla_glaberrima	0.965963
Senegalia_noblickii	0.663417
Rhamnus_minuta	0.0800889
Aspalathus_acutiflora	0.332096
Quercus_utilis	0.949584
Ficus_dzumacensis	1.66454
Astragalus_dipelta	0.380138
Vicia_tetrasperma	0.926445
Ziziphus_reticulata	0.611491
Trifolium_haydeni	0.410364
Acacia_synchronicia	0.189962
Albizia_coripatensis	0.928966
Trema_virgata	1.50704
Astragalus_trichopodus_var_antisellii	0
Cyclopia_aurescens	0.301752
Sesbania_tomentosa	1.47766
Elaeagnus_magna	1.17989
Arachis_kretschmeri	0.733434
Neillia_hanceana	1.25527
Colubrina_glabra	0.0768187
Artocarpus_vriesianus	1.76582
Laurocerasus_javanica	1.30576
Momordica_foetida	0.955854
Cotoneaster_pannosus	0.896177
Naucleopsis_velutina	1.23988
Parkia_timoriana	0.781548
Lebeckia_sarcophylloides	0.248298
Xanthophyllum_ngii	0.766827
Potentilla_simplex	1.06951
Wisteria_villosa	0.772877
Archidendropsis_glandulosa	0.994227
Alexa_confusa	1.2845
Eurypetalum_tessmannii	1.10333
Erythrostemon_hintonii	0.435307
Baphiastrum_brachycarpum	0.997986
Moullava_digyna	0.985801
Sieversia_montana	0.864915
Chamaecrista_brachystachya	0.759048
Bauhinia_curvula	0.931257
Ficus_semivestita	1.539
Astragalus_whitneyi_var_siskiyouensis	0.460516
Ivesia_arizonica	0.292864
Acacia_cremiflora	0.56561
Erythrina_mulungu	0.861059
Crataegus_tenax	0.758081
Trifolium_heldreichianum	0.685542
Aeschynomene_fascicularis	0.628553
Rubus_opulifolius	0.394729
Rubus_moorei	1.19764
Rubus_coriaceus	0.949734
Pultenaea_graveolens	0.658381
Ebenus_laguroides	0.54073
Dalbergia_glabra	0.81497
Ficus_andicola	1.12053
Sesbania_rostrata	0.338566
Adesmia_phylloidea	0.567436
Boehmeria_sidaefolia	0.362507
Diplotropis_purpurea	1.53151
Ficus_cyathistipula	1.03342
Trifolium_scabrum	0.771144
Crataegus_jonesae	0.890569
Rubus_stellatus	2.53592
Cliffortia_lepida	0.479381
Erythrina_burttii	0.150259
Herpetospermum_darjeelingense	0.89743
Cologania_broussonetii	0.442584
Quercus_peradifolia	0.390264
Cucumis_prophetarum	0.149488
Rosa_dudleyi	0.633348
Senna_saeri	0.768814
Cotoneaster_megalocarpus	0.39846
Lupinus_kellermanianus	0.865883
Astragalus_edulis	0.262915
Elizabetha_princeps	1.50808
Sesbania_sesban	0.511789
Zygia_unifoliolata	1.51111
Zornia_intecta	0.853169
Vatovaea_pseudolablab	0.247896
Spiraea_compsophylla	0.759846
Eriosema_platycarpon	0.494012
Benincasa_hispida	1.19973
Nissolia_fruticosa_var_guatemalensis	0.581871
Lupinus_microcarpus	0.392368
Fragaria_californica	0.755711
Potentilla_angustiloba	0.156418
Tachigali_macropetala	1.54626
Crotalaria_heidmannii	0.19006
Elatostema_eriocephalum	0.611767
Xanthophyllum_hildebrandii	0.830888
Fragaria_hayatai	3.35782
Chamaecrista_nictitans_var_diffusa	0.631684
Rupertia_rigida	0.497996
Aphanes_cornucopioides	0.576639
Adenolobus_pechuelii	0.0730351
Astragalus_brackenridgei	0.640408
Dorstenia_schliebenii	0.876345
Senna_holwayana	0.526355
Ormosia_polita	0.922194
Lotus_kunkelii	0.131083
Erythrina_petraea	0.17258
Crotalaria_nana	0.954678
Cyclopia_genistoides	0.495504
Albizia_rosulata	1.91582
Baphiastrum_brachycarpum	0.792528
Amelanchier_stolonifera	0.605173
Dendrolobium_quinquepetalum	0.842073
Gillenia_trifoliata	1.12527
Acacia_genistifolia	0.292541
Onobrychis_arenaria_subsp_arenaria	0.967268
Zornia_diphylla	0.999453
Anisophyllea_fallax	1.35991
Lonchocarpus_capassa	0.402501
Acacia_robinae	0.152644
Mimosa_bonplandii	0.742358
Senna_pleurocarpa	0.168715
Elatostema_perlongifolium	1.33771
Inga_laevigata	1.60831
Elatostema_insulare	1.1847
Lupinus_breweri_var_bryoides	0.38889
Artocarpus_glaucus	1.06562
Chamaecrista_apoucouita	1.33451
Potentilla_sundaica	1.85248
Allocasuarina_decaisneana	0.170764
Elatostema_elmeri	0.719801
Ormosia_monosperma	1.26121
Rhamnus_arguta	0.497592
Oxytropis_campestris_var_chartacea	0.585924
Campylotropis_macrostyla	0.731692
Pilea_punctata	0.805725
Ficus_cuneiformis	1.62606
Clitoria_dendrina	1.28795
Elaeagnus_difficilis	1.24753
Astragalus_oplites	0.274618
Inga_lopadadenia	1.51127
Taralea_oppositifolia	1.59293
Ceanothus_megacarpus	0.350728
Cytisus_scoparius	0.47249
Crudia_glaberrima	1.22783
Acacia_mucronata	1.48379
Pilea_lapestris	3.03199
Strongylodon_celebicus	0.619623
Acacia_kettlewelliae	1.01944
Astragalus_macrocephalus	0.507232
Nothofagus_solanderi	0.764859
Mimosa_daleoides	0.994533
Pilea_baurii	0
Begonia_juntasensis	0.81
Caragana_arborescens	0.467738
Potentilla_pennsylvanica	0.528946
Acacia_neorigida	0.115932
Dendrocnide_venosa	1.85012
Marah_watsonii	0.745059
Xanthophyllum_malayanum	0.741179
Ononis_cossoniana	0.572935
Gurania_sinuata	1.1287
Potentilla_anachoretica	0.821193
Talbotiella_ebo	1.50431
Canavalia_macropleura	0.470002
Securidaca_spinifex	1.42781
Microcharis_karinensis	0.0454357
Dalbergia_riparia	1.31639
Bauhinia_petiolata	1.29544
Pyrus_pulcherrima	0.783905
Lupinus_partisans	0.304616
Crotalaria_harleyi	0.523841
Chrysobalanus_oblongifolius	0.436458
Pomaderris_tropica	1.13856
Prosopis_argentina	0.123653
Swainsona_stenodonta	0.1813
Agrimonia_pringlei	0.198981
Sesbania_campylocarpa	0.249302
Gigasiphon_macrosiphon	0.801535
Onobrychis_scrobiculata	0.233115
Polygala_macrostigma	0.723841
Chamaecrista_compitalis	0.27044
Pouzolzia_latistipula	1.00205
Loesenera_kalantha	1.48067
Dalea_rubrolutea	0.207364
Lonchocarpus_semideserti	0.422473
Faidherbia_albida	0.0694133
Parartocarpus_bracteatus	1.76071
Elatostema_stipitatum	1.19279
Acacia_mutabilis	0.284713
Phyllolobium_tribulifolium	0.265943
Lonchocarpus_seorsus	0.806394
Prioria_oxyphylla	1.04355
Carya_illinoinensis	0.687284
Polygala_brachytropis	0.413071
Cayaponia_ternata	1.01937
Laportea_alatipes	1.18509
Pseudopiptadenia_warmingii	0.843837
Salweenia_wardii	0.503482
Dioclea_schottii	0.895468
Dalbergia_beccarii	1.97968
Acacia_aphanoclada	0.149248
Flemingia_paniculata	0.544341
Ficus_lancibracteata	2.28548
Elateriopsis_caracasana	0.700628
Painteria_leptophylla	0.376582
Crotalaria_lejoloba	1.65334
Aspalathus_ternata	0.348915
Lecanthus_sasakii	2.01267
Ceanothus_leucodermis	0.410108
Astragalus_ehdenensis	0.442764
Lupinus_cumulicola	0.733866
Gouania_cornifolia	1.32509
Marina_pueblensis	0.402863
Tephrosia_maculata	0.457026
Calliandra_laevis	0.740718
Rhynchosia_difformis	0.950769
Crotalaria_guatemalensis	0.997258
Senna_foetidissima	0.371414
Aspalathus_teres	0.459983
Rubus_grayanus	2.12227
Entada_phaseoloides	1.89284
Dermatophyllum_juanhintonianum	0.199288
Vicia_ludoviciana	0.481126
Ammopiptanthus_nanus	0.212301
Clathrotropis_macrocarpa	1.64891
Artocarpus_mariannensis	1.70734
Daniellia_pynaertii	1.09437
Mimosa_foliolosa	0.893599
Dialium_bipindense	1.36274
Desmodium_grahamii	0.115783
Carya_cordiformis	1.01522
Quercus_rekonis	0.504724
Campylotropis_decora	0.351936
Astragalus_masenderanus	0.240366
Medicago_marina	0.725619
Lithocarpus_bennettii	1.96139
Burkea_africana	0.591536
Arachis_magna	0.742078
Ziziphus_thyrsiflora	0.459913
Rhynchosia_corylifolia	1.0133
Zapoteca_ravenii	1.15026
Dalea_obovatifolia	0.567045
Astragalus_looseri	0.242836
Lithocarpus_oreophilus	1.46292
Elatostema_welwitschii	1.31382
Lithocarpus_ochrocarpus	1.17633
Arachis_diogoi	0.73829
Quercus_scytophylla	0.80469
Crotalaria_ukambensis	0.398731
Calliandra_humilis	0.415587
Guibourtia_ehie	1.15728
Ficus_urnigera	1.79596
Inga_dasycarpa	1.09746
Astragalus_neuquenensis	0.285207
Chamaecrista_glandulosa	1.31184
Daviesia_genistifolia	0.651593
Quercus_depressa	0.563565
Ficus_prasinicarpa	1.58778
Dahlstedtia_hylobia	0.705412
Pyrus_indica	0.394729
Quercus_ellipsoidalis	0.88322
Senegalia_hecatophylla	0.570124
Marah_guadalupensis	0.235595
Cliffortia_cervicornu	0.231883
Rubus_pacificus	1.29006
Ficus_mollis	0.620353
Ficus_tanypoda	1.16725
Zygia_ocumarensis	1.18984
Ficus_uncinata	2.23846
Cerasus_tianshanica	0.225051
Rubus_leviculus	0.848688
Engelhardia_serrata	1.78654
Tachigali_denudata	1.24262
Alchemilla_sericoneura	2.53178
Betula_medwediewii	1.2473
Rubus_rufescens	1.36727
Calliandra_umbellifera	0.381554
Begonia_gardneri	0.542856
Indigofera_rigioclada	0.670569
Mariosousa_salazarii	0.463341
Cenostigma_bracteosum	0.536494
Lotus_ucrainicus	0.660088
Acacia_vestita	0.577983
Pearsonia_cajanifolia	0.510186
Hedysarum_vanense	0.378649
Potentilla_alchemilloides	1.80984
Cenostigma_marginatum	0.407059
Neoachmandra_indica	1.15416
Galactia_hoehnei	0.457693
Amphithalea_micrantha	0.355097
Rhynchosia_tamaulipensis	0.468163
Hippocrepis_emerus_subsp_emerus	0.533079
Laportea_peduncularis	0.657722
Dialium_procerum	1.93678
Alchemilla_fulgida	1.18301
Carya_pallida	1.03625
Cucumis_metulifer	0.460892
Grona_adscendens	1.35399
Rhynchosia_sublobata	0.527327
Acacia_ligulata	0.218722
Fragaria_firma	0.256861
Schnella_guianensis_var_splendens	0.693935
Aeschynomene_schliebenii	0.723603
Alchemilla_glabricaulis	1.01243
Macroptilium_lathyroides	0.649187
Pilea_daguensis	2.30664
Andira_unifoliolata	1.39026
Lysiphyllum_gilvum	0.141624
Oxytropis_kokrinensis	0.40976
Coursetia_barrancana	0.287448
Erythrina_madagascariensis	0.74359
Otholobium_macradenium	0.266971
Crataegus_fulleriana	0.86963
Ficus_platypoda	0.508116
Ceanothus_coeruleus	0.623309
Pouzolzia_hirta	1.71124
Schnella_surinamensis	1.23599
Calycophysum_spectabile	0.86699
Dalea_leporina	0.372226
Sageretia_paucicostata	0.560466
Oxytropis_splendens	0.594042
Senna_pleurocarpa	0.193237
Pilea_boniana	1.08713
Agrimonia_nepalensis	1.92489
Lupinus_luteolus	0.71078
Crataegus_oxyacanthoides	0.51947
Sorbus_folgneri	1.02198
Desmodium_canaliculatum	0.565408
Mimosa_zimapanensis	0.454216
Cecropia_obtusifolia	1.47363
Ficus_pustulata	1.32017
Rosa_sherardii	1.61142
Acaciella_angustissima_var_filicioides	0.39372
Acacia_diallaga	0.166382
Prunus_verecunda	1.91641
Baphia_acuminata	1.05285
Millettia_peguensis	0.886092
Pilea_media	0.565701
Mimosa_huberi	1.20746
Celtis_boninensis	1.90505
Photinia_prunifolia	1.32882
Hylodesmum_laxum	0.814625
Astragalus_schanginianus	0.400021
Carpinus_turczaninowii	0.881858
Aspalathus_oblongifolia	0.576163
Abrus_canescens	0.794871
Ficus_oligoneura	0.859983
Ficus_sinuata	1.81414
Alchemilla_subcrenata	1.55374
Streblus_elongatus	1.52387
Prunus_costata	2.34269
Ficus_tuphapensis	1.09223
Malus_ombrophila	0.882214
Engelhardia_philippinensis	0.870272
Colubrina_elliptica	0.632134
Zollernia_ilicifolia	1.08125
Desmodium_lanum	0.819572
Elaeagnus_loureiroi	1.15217
Muellera_campestris	1.01137
Urera_lianoides	1.61207
Rubus_furnarius	2.19457
Pilea_buchtienii	0.499372
Desmodium_hassleri	0.635035
Laportea_batanensis	0
Acaciella_painteri	0.502093
Chamaecrista_cordistipula	0.922536
Jacksonia_restioides	0.316648
Sindora_tonkinensis	1.0785
Acmispon_dendroideus	0.349078
Hoffmannseggia_glauca	0.226487
Begonia_rubropilosa	0.853585
Ficus_pendens	1.77151
Prunus_pseudocerasus	0.943156
Aspalathus_heterophylla	0.326274
Dalea_trochilina	0.344446
Muraltia_pageae	0.350543
Artocarpus_annulatus	1.88913
Quercus_minima	0.958743
Lupinus_arboreus_var_eximius	0.332166
Quercus_tridens	0.449899
Daviesia_oppositifolia	0.44369
Rubus_aurantiacus	0.855756
Vicia_amoena	1.07369
Crotalaria_otoptera	0.800394
Oxytropis_humifusa	0.344797
Acacia_linearifolia	0.579325
Adesmia_horrida	0.0442562
Elaeagnus_umbellata	1.14843
Dorycnopsis_abyssinica	0.475421
Riedeliella_graciliflora	0.792809
Astragalus_ochrobius	0.122615
Polygala_moquiniana	1.10348
Cotoneaster_rugosus	0.585457
Begonia_aequatorialis	0.458495
Ibervillea_tenuisecta	0.20469
Phylica_parvula	0.318281
Boehmeria_balslevii	1.15241
Coursetia_hassleri	0.565056
Inga_sierrae	1.72572
Betula_crenata	0.48883
Macrolobium_pendulum	1.43307
Prosopis_juliflora	0.522989
Gastrolobium_reflexum	0.235468
Astragalus_sinicus	1.43895
Trifolium_wormskioldii	0.671271
Hylodesmum_podocarpum_subsp_oxyphyllum	1.44579
Astragalus_distinens	0
Senna_oxyphylla	0.921406
Ficus_stuhlmannii	0.575704
Millettia_takou	1.02129
Spiraea_laeta	0.910928
Astragalus_robbinsii_var_harringtonii	0.334091
Astragalus_cruckshanksii	0.32534
Ivesia_sericoleuca	0.57479
Thermopsis_rhombifolia	0.417651
Desmanthus_fruticosus	0.137242
Crataegus_rosei	0.434607
Canavalia_reflexiflora	0.618265
Cucurbita_ficifolia	0.549105
Lupinus_ehrenbergii	0.26444
Potentilla_newberryi	0.322458
Pearsonia_sessilifolia_subsp_filifolia	0.509753
Begonia_hammoniae	1.11851
Vachellia_hockii	0.566172
Erythrina_williamsii	1.91346
Brogniartia_vazquezii	0.219985
Alchemilla_stuhlmannii	1.10259
Sanguisorba_albiflora	2.33427
Lotus_campylocladus_subsp_hillebrandii	0.351797
Rubus_vestii	0.463456
Pilea_rotundinucula	2.65932
Ononis_verae	0.335412
Zornia_contorta	0.454967
Trifolium_kingii_subsp_macilentum	0.33486
Ficus_verticillaris	2.07493
Lupinus_tatei	0.362449
Pultenaea_spinulosa	0.361122
Rubus_novogranatensis	0.949213
Dialium_madagascariense	0.97066
Dorstenia_goetzei	0.749384
Ficus_triloba	1.27579
Castanopsis_carlesii	2.50717
Medicago_laciniata	0.23115
Echinopepon_horridus	0.538336
Muraltia_ericoides	0.430194
Crataegus_erythropoda	0.418736
Dalea_carthagenensis_var_microphylla	0.296059
Cecropia_tacuna	0.825465
Myrocarpus_fastigiatus	0.687422
Urtica_domingensis	0.886659
Quercus_georgiana	0.954695
Aeschynomene_villosa	0.847577
Desmodium_velutinum	0.696932
Chamaecrista_gracilior	0.51652
Mimosa_pilulifera_var_pseudincana	0.779087
Quercus_faberi	0.479437
Gouania_aptera	1.17047
Archidendron_vaillantii	1.60244
Spiraea_bella	0.978915
Polygala_greveana	0.165231
Nothofagus_fusca	2.42216
Zygia_juruana	1.54469
Ononis_vaginalis	0.0978891
Sophora_macrocarpa	0.770319
Astragalus_parvus	0.268209
Procris_wightiana	0.75303
Aspalathus_granulata	0.273312
Cerasus_hisauchiana	0.722386
Inga_meissneriana	1.17679
Astragalus_nivicola	0.763384
Senegalia_senegal	0.0694133
Campylotropis_diversifolia	0.427814
Prunus_taiwaniana	2.94075
Muraltia_incompta	0
Urera_batesii	1.51698
Eriosema_pseudostolzii	0.62538
Bauhinia_longicuspis	1.26022
Crotalaria_comosa	0.581564
Leucochloron_incuriale	1.02354
Indigofera_suffruticosa	0.800141
Cladrastis_delavayi	0.483314
Quercus_atriglans	0.493533
Begonia_malachosticta	0.798287
Carya_tonkinensis	0.895892
Elatostema_xanthophyllum	0.476101
Trichosanthes_anguina	0.213825
Monnina_sanmarcosana	0.522436
Galactia_multiflora	0.613871
Lupinus_kingii	0.180932
Monnina_crepinii	2.34653
Tachigali_denudata	0.491213
Andira_inermis	0.631684
Acacia_meisneri	0.299839
Acacia_stipuligera	0.239359
Bossiaea_kiamensis	1.0587
Argyrolobium_zanonii	0.614127
Boehmeria_zollingeriana	0.894073
Ficus_rhizophoriphylla	1.4075
Lupinus_havardii	0.196077
Mimosa_calliandroides	0.773696
Mimosa_bimucronata	1.10075
Quercus_miquihuanensis	0.3469
Clianthus_binnendijckianus	1.33771
Alysicarpus_monilifer	0.358748
Cercis_canadensis_var_texensis	0.55462
Marina_neglecta	0.431588
Astragalus_tennesseensis	1.04279
Pultenaea_boormanii	0.438205
Acmispon_rubriflorus	0.162999
Dalea_reclinata	0.609063
Adesmia_exilis	0.596042
Cliffortia_ceresana	0.370084
Mimosa_lactifera	0.39868
Crotalaria_velutina	1.01484
Macropsychanthus_mindanaensis	0.789814
Lupinus_tracyi	0.83804
Robinia_viscosa	1.32155
Lupinus_lobbii	0.549178
Begonia_bulusanensis	1.33771
Sorbus_prattii	0.890807
Erythrina_americana	0.800494
Fevillea_cordifolia	1.56932
Periandra_mediterranea	0.635238
Gouania_virgata	0.937734
Quercus_thomsonii	0.488279
Vachellia_origena	0.242225
Betula_luminifera	1.11467
Astragalus_nuttallianus_var_austrinus	0.195292
Pultenaea_pedunculata	0.623909
Rhamnus_aurea	0.658245
Leptosema_tomentosum	0.21495
Alchemilla_oscensis	1.34469
Dendrocnide_nervosa	1.469
Lithocarpus_conocarpus	1.91962
Begonia_gueritziana	1.71059
Oxytropis_bellii	0.477543
Spiraea_idahoensis	0.303199
Albizia_niopoides	0.889247
Polygala_cuspidata	0.972036
Gouania_zebrifolia	0.77152
Echinopepon_palmeri	0.151398
Mimosa_bimucronata	0.519435
Lupinus_longifolius	0.216566
Prunus_leiocarpa	0.0607343
Astragalus_reflexistipulus	1.71532
Chamaecrista_itambana	0.665566
Enterolobium_cyclocarpum	0.864521
Rosa_complicata	0.64116
Albizia_barinensis	0.718582
Mimosa_lacerata	0.407247
Prunus_patens	0.741163
Acacia_atkinsiana	0.196143
Vachellia_cornigera	0.644225
Trifolium_velenovskyi	0.693693
Ficus_subgelderi	1.78721
Spiraea_alba	1.02936
Carpinus_tschonoskii	1.76492
Nothofagus_dombeyi	1.67415
Crataegus_laetula	0.565867
Quercus_imbricaria	0.944844
Stylosanthes_guianensis_var_gracilis	0.84917
Cercocarpus_ledifolius	0.549226
Albizia_polycephala	0.735006
Sicana_odorifera	0.532902
Argyrolobium_molle	0.195378
Potentilla_glaucescens	0.565032
Alhagi_maurorum_subsp_canescens	0.18966
Astragalus_inyoensis	0.263488
Camptosema_goiasana	0.797892
Synardisia_venosa	0.431347
Lithocarpus_imperialis	1.89313
Daviesia_euphorbioides	0.26304
Astragalus_coquimbensis	0.0655391
Macrolobium_extensum	1.88571
Millettia_bussei	0.626028
Elatostema_carinoi	0.907031
Acacia_subsessilis	0.156127
Astragalus_didymocarpus	0.212896
Rubus_pseudopallidus	0.682681
Trichosanthes_rosthornii	1.19138
Mimosa_neptuniodes	0.901761
Acacia_consanguinea	0.200546
Ficus_valaria	3.36504
Lithocarpus_urceolaris	1.79758
Ficus_involuta	0.738468
Rosa_hedevigae	0.482893
Anarthrophyllum_macrophyllum	0.247625
Lysiloma_acapulcensis	0.775804
Oxytropis_pilosa	1.0194
Maniltoa_browneoides	0.593549
Holodiscus_australis	0.35425
Rubus_lindleianus	1.66369
Photinia_glomerata	0.841007
Castanopsis_pierrei	1.58227
Quercus_thomasii	0.483032
Trifolium_montanum	1.08461
Spatholobus_albus	1.82463
Lysiloma_sabicu	0.866027
Cullen_obtusifolia	0
Astragalus_laxmannii_var_robustior	0.477444
Oxytropis_foetida	1.43441
Pediomelum_californicum	0.467095
Rubus_formosensis	2.9439
Andira_surinamensis	0.939285
Photinia_podocarpifolia	0.936885
Malus_sieversii	0.456527
Begonia_nana	1.609
Machaerium_seemannii	1.68615
Crataegus_cuprina	0.359166
Leptolobium_elegans	0.899396
Dipteryx_rosea	1.4526
Acmispon_argophyllus_var_argenteus	0.196092
Schnella_lilacina	0.27044
Myriocarpa_cubilgueitzensis	1.43794
Parkinsonia_sonorae	0.191327
Rubus_gunnianus	2.16124
Crataegus_macrocarpa	1.06765
Potentilla_polyphylla	1.13413
Oxytropis_myriophylla	0.445693
Boehmeria_kiusiana	1.64208
Adesmia_cordobensis	0.439491
Ceanothus_lanuginosus	0.31806
Inga_uruguensis	0.868361
Sorocea_guilleminiana	1.02077
Leucaena_pueblana	0.353801
Crudia_bantamensis	1.454
Aspalathus_longifolia	0.263864
Templetonia_stenophylla	0.44851
Crotalaria_schiedeana	1.01284
Elatostema_ramosum	0.827178
Malus_coronaria	1.00047
Machaerium_cuspidatum	1.77261
Chamaecrista_zygophylloides	0.281833
Vigna_minima	0.901433
Acmispon_decumbens	0.620356
Machaerium_riparium	1.00372
Senna_fruticosa	0.377785
Begonia_potamophila	1.37894
Quercus_subavenia	0.34024
Rubus_sciocharis	1.24037
Monnina_cacumina	1.61548
Acacia_implexa	0.74573
Lupinus_apiculatus	0.630959
Hymenaea_aurea	0.859111
Astragalus_nutzotinensis	1.25262
Prunus_napaulensis	1.132
Aeschynomene_petraea_var_madrensis	0.306122
Senna_biglandularis	0.571971
Aeschynomene_baumii	0.891352
Indigofera_omissa	0.492911
Microlobius_platycarpa	0.320326
Dimorphandra_polyandra	1.44094
Psorothamnus_polydenius	0.104136
Acacia_empelioclada	0.451466
Kotschya_strigosa	0.923351
