"","species","temperature","bio3","bio4","precipitation","bio15","bio17","elevation","nitrogen","carbon","ph","sand","coarsefragment","needleleaf","deciduousbroadleaf","herbaceous","aridity","nodulation","nodulationtype","subfamily"
"8013","Lespedeza_stuevei",150.417,36.2902,7737.17,1206.63,21.3351,227.119,137.04,139.897,37.4026,54.5395,47.3816,4.40263,15.1444,14.8845,8.64829,0.989695,"Yes","Rhizobial","Papilionoideae"
"8014","Lespedeza_thunbergii",132.395,28.3688,8034.79,1653.61,40.5,233.661,368.055,262.823,61.3785,56.4261,37.2201,12.2359,10.7351,4.99474,2.35088,1.6245,"Yes","Rhizobial","Papilionoideae"
"8015","Lespedeza_thunbergii_subsp_formosa",161.312,34.4375,4960.94,1870.19,55.25,174.812,644.688,184.425,45.4375,52.375,34.25,10.9375,4.875,1.625,0.8125,1.66757,"Yes","Rhizobial","Papilionoideae"
"8016","Lespedeza_thunbergii_subsp_thunbergii",130.592,28.4082,7411.08,1724.45,42.449,182.286,378,216.861,62.7959,54.3878,34.3673,12.8163,17.1633,0,0.77551,0.565683,"Yes","Rhizobial","Papilionoideae"
"8017","Lespedeza_tomentosa",131.198,27.125,8585.65,1067.03,69.4167,88.3854,396.458,164.571,36.9072,63.5155,32.9485,12.2165,4.73737,6.23232,3.22222,1.05595,"Yes","Rhizobial","Papilionoideae"
"8018","Lespedeza_violacea",101.833,30.4074,8993.29,1032.84,15.9722,208.769,179.852,225.72,51.6296,56.4259,39.2778,6.19444,4.68519,26.8611,5.48148,1.02259,"Yes","Rhizobial","Papilionoideae"
"8019","Lespedeza_virginica",81.8,25,7238.4,854.4,11.8,175.2,213.8,43.5,36,45.4,24.2,6.8,0,41.2,5,0.980785,"Yes","Rhizobial","Papilionoideae"
"8020","Lessertia_acanthorhachis",139.833,47.3333,2841.33,140.333,50,8.16667,700,71.8333,23.5714,68.8571,63.1429,18.5714,0,0,11.7143,0.0890704,"Yes","Rhizobial","Papilionoideae"
"8021","Lessertia_affinis",139.3,50.5,3598.6,619.5,66.2,22.3,1407.5,84.5556,21.4,55.3,52.9,4.3,0,1.90909,10.5455,0.434973,"Yes","Rhizobial","Papilionoideae"
"8022","Lessertia_annularis",163.652,53.3768,4504.58,277.348,45.8841,36.2174,884.71,74.5652,14.3043,75.4638,64.6957,17.2464,0,2.9,17.8714,0.190685,"Yes","Rhizobial","Papilionoideae"
"8023","Lessertia_benguellensis",194.278,57.3889,3670.15,333.083,93.4306,4.01389,1133.46,69.9718,11.3699,74.3014,73.8904,12.0685,0,0.702703,23.1351,0.18495,"Yes","Rhizobial","Papilionoideae"
"8024","Lessertia_brachypus",157.438,54.125,3171.69,130.5,48.875,12.375,538.312,101.062,14.9375,70.1875,69.875,18.0625,0,1.05882,13.7059,0.0908528,"Yes","Rhizobial","Papilionoideae"
"8025","Lessertia_brachystachya",173.111,55.4074,2653.11,649.333,27.7407,99.1852,321.889,134.741,27.3571,60.6071,53.5357,8.51852,1.28125,14.0625,15.125,0.522685,"Yes","Rhizobial","Papilionoideae"
"8026","Lessertia_capensis",150.385,50.4615,2973.77,780.385,54.4615,73.8462,336.923,144,37.2667,59.4,54,15.6667,0,7.66667,15.1111,0.455703,"Yes","Rhizobial","Papilionoideae"
"8027","Lessertia_capitata",151.278,53.8889,3507.78,246,51.7778,21.0556,787.944,88,17.1667,68.0556,64.3889,16.6111,0,2.57143,18.7143,0.165388,"Yes","Rhizobial","Papilionoideae"
"8028","Lessertia_eremicola",156,53.3889,3387.28,109.944,48.7778,10.6111,678.5,97.8333,15,77.2632,70.0526,20.3684,0,0.473684,8.05263,0.0765519,"Yes","Rhizobial","Papilionoideae"
"8029","Lessertia_falciformis",172.034,55.2069,3555.62,214.828,55.8621,17.4828,640.862,94.7586,12.9655,72.3103,71.2759,15.0345,0,3.5,19.2667,0.143092,"Yes","Rhizobial","Papilionoideae"
"8030","Lessertia_flexuosa",126.6,50.2,3905.5,330.3,40.7,36.5,1130.1,61.3953,23.1,64.5,52.8,18.1,0,7,14.2727,0.138795,"Yes","Rhizobial","Papilionoideae"
"8031","Lessertia_frutescens",159.806,53.8705,3758.85,496.468,45.3345,59.3705,602.96,94.7375,27.4772,68.8175,60.9088,15.8955,0.268966,7.17586,15.3966,0.263273,"Yes","Rhizobial","Papilionoideae"
"8032","Lessertia_frutescens_subsp_microphylla",160.663,54.1735,4244.48,459.551,57.9184,34.6429,1077.3,91.1505,20.7857,68.8469,61.1633,13.3469,0.171717,6.17172,19.7273,0.319023,"Yes","Rhizobial","Papilionoideae"
"8033","Lessertia_herbacea",153.075,53.45,3562,435.475,46.2,55.075,597.4,106.564,24.0714,67.1429,60.6429,15.1429,0.0238095,7.57143,19.6667,0.321072,"Yes","Rhizobial","Papilionoideae"
"8034","Lessertia_humilis",150.351,51.8108,4513.11,355.162,43.027,42.6216,1061.92,83.9459,17.1351,70.7838,59.2432,14.3514,0.459459,6.48649,22.2973,0.254441,"Yes","Rhizobial","Papilionoideae"
"8035","Lessertia_inflata",142.762,50.9524,4571.38,258.143,41.9048,33.9524,1152.62,65.1429,13.8571,71.8571,60,18.7143,0,1.14286,24.619,0.177551,"Yes","Rhizobial","Papilionoideae"
"8036","Lessertia_tomentosa",164.816,55.8776,3581.84,228.633,53.9388,22.5918,582.571,85.2653,17.4898,72,69.0204,16.6531,0,2.42,21.34,0.253357,"Yes","Rhizobial","Papilionoideae"
"8037","Lessertia_villosa",153.4,49.5,3381.5,333.4,46.6,34.5,365.3,87.4444,19.7,65,58.6,14.5,0,2.09091,16.6364,0.245101,"Yes","Rhizobial","Papilionoideae"
"8038","Leucaena_collinsii",235.5,68.7683,1390.22,1218.38,92.4024,33.7073,662.585,164.618,19.378,62.6707,33.5366,17.5976,2.46341,1.85366,12.2927,0.74523,"Yes","Rhizobial","Caesalpinioideae"
"8039","Leucaena_cuspidata",177.545,64.6545,2269.85,872.655,78.5455,51.7636,1725.49,157.76,21.6909,65,34.3818,17.7455,10.1273,1.4,13.8182,0.468785,"Yes","Rhizobial","Caesalpinioideae"
"8040","Leucaena_diversifolia",154.4,55.4,1089.6,1407.8,54.4,129.6,1048,197.4,36,45.8,27.8,9.8,4.8,0,7.2,0.938037,"Yes","Rhizobial","Caesalpinioideae"
"8041","Leucaena_esculenta",204.55,67.5209,1810.45,904.288,96.1073,27.9921,1443.73,166.912,16.3665,66.3822,31.5131,18.8351,9.21204,2.37696,16.0838,0.542978,"Yes","Rhizobial","Caesalpinioideae"
"8042","Leucaena_greggii",182.689,55.6081,3867.01,467.459,64.7838,41.5405,1407.26,131.819,16.527,75.2838,32.5676,19.0946,15.1622,0.675676,12.3919,0.303682,"Yes","Rhizobial","Caesalpinioideae"
"8043","Leucaena_involucrata",176,43.2,4009.4,584.6,77.8,28.6,658.2,111.833,11,55.2,19.2,23.8,15.2,20.8,6,0.341391,"Yes","Rhizobial","Caesalpinioideae"
"8044","Leucaena_lanceolata",247.157,66.8886,2032.99,930.053,104.866,24.0582,337.187,171.989,19.696,65.2035,27.3844,18.2312,4.82456,13.5514,8.81955,0.586933,"Yes","Rhizobial","Caesalpinioideae"
"8045","Leucaena_lempirana",189.75,51.5,1137.5,980,40,81.5,242.25,144.5,20.75,44.25,24.5,6.25,0,4.5,3.75,0.557864,"Yes","Rhizobial","Caesalpinioideae"
"8046","Leucaena_leucocephala",240.253,62.9515,2367.77,1046.72,77.9273,66.1344,435.172,236.242,31.5341,70.1033,34.6264,14.0396,4.21099,2.91868,7.63736,0.64213,"Yes","Rhizobial","Caesalpinioideae"
"8047","Leucaena_leucocephala_subsp_leucocephala",229.4,60.68,1861.08,1888.92,57,163.24,266.6,209.273,49.6667,56.0741,41.1481,10.1481,0.464286,1,2.53571,1.31878,"Yes","Rhizobial","Caesalpinioideae"
"8048","Leucaena_macrophylla_subsp_macrophylla",145.5,39.5,350,538.5,59,3,38.5,0,0,30,11,8.5,0,0,7.5,0.301633,"Yes","Rhizobial","Caesalpinioideae"
"8049","Leucaena_magnifica",178.4,55.6,878.4,1208.6,72.4,22.4,747.6,148.25,16.4,47,25.2,10.4,5.2,0,0.6,0.704068,"Yes","Rhizobial","Caesalpinioideae"
"8050","Leucaena_matudae",211.8,60.7,1368.2,784.3,91.9,14.1,1050.4,160.1,8.5,60.1,27.5,19.4,9.3,3,5.5,0.53044,"Yes","Rhizobial","Caesalpinioideae"
"8051","Leucaena_mixtec",190.5,58.25,1792.38,771.125,86.25,19.125,1098.12,138.125,18.5,58.875,27.125,17.25,7.5,1.25,14.625,0.387629,"Yes","Rhizobial","Caesalpinioideae"
"8052","Leucaena_multicapitula",250.309,74.2,623.291,2186.38,60.4364,104.055,195.055,246.922,53.9821,54.8036,39.375,11.6429,0.392857,0.0178571,0.375,1.52798,"Yes","Rhizobial","Caesalpinioideae"
"8053","Leucaena_pallida",100.5,34,878.5,334,47.5,5,790,0,7.5,36.5,16,10,0,0,0,0.184686,"Yes","Rhizobial","Caesalpinioideae"
"8054","Leucaena_pueblana",203.5,61.4375,1945.62,551,88.8125,17.5625,1061.38,110.25,20.25,64.375,29.3125,19,21,0.8125,23,0.353801,"Yes","Rhizobial","Caesalpinioideae"
"8055","Leucaena_pulverulenta",217.07,54.3192,3510.77,1220.45,70.6197,99.2582,642.577,160.04,29.5446,66.7512,37.3474,13.6244,6.39906,3.34272,9.65728,0.718942,"Yes","Rhizobial","Caesalpinioideae"
"8056","Leucaena_retusa",184.976,44.888,6116.05,459.648,59.048,53.208,982.984,116.372,20.536,75.528,33.424,18.976,4.792,0.384,23.648,0.309257,"Yes","Rhizobial","Caesalpinioideae"
"8057","Leucaena_salvadorensis",213.833,68.5833,745.75,1208.25,85.9167,18.4167,588.167,182.462,27.0833,57.9167,27.1667,12.5,0,0,3.83333,0.669838,"Yes","Rhizobial","Caesalpinioideae"
"8058","Leucaena_trichandra",97,35.5,491,631,47,5,750,0,0,32,18,11.5,0,0,5.5,0.466672,"Yes","Rhizobial","Caesalpinioideae"
"8059","Leucaena_trichodes",133.5,39.5,188,594.5,34.5,14.5,88,0,10.5,29.5,25.5,7,0,0,0,0.339394,"Yes","Rhizobial","Caesalpinioideae"
"8060","Leucosidea_sericea",145.667,55.7818,3651.93,840.285,65.5818,45.6,1561.67,132.686,34.2771,58.9217,48.3373,8.28916,0.0595238,12.9048,21.1071,0.62028,"No","n/a","Non-legume"
"8061","Leucosyke_australis",239.933,73.8833,812.6,2851.78,30.9,487.683,273.983,256.211,66.2222,50.619,37.254,8.10769,0,0,0,2.21979,"No","n/a","Non-legume"
"8062","Leucosyke_capitellata",246.995,82.1483,491.048,2639.13,30.488,421.469,468.498,238.598,75.528,50.2523,39.9252,8.58411,0.106195,0,0.216814,1.8057,"No","n/a","Non-legume"
"8063","Leucosyke_quadrinervia",228,45.6,2500.3,2436.45,42.45,335.5,64.8,221.071,75.4583,52.25,33.7917,9.29167,1.27586,0,0.0344828,2.00426,"No","n/a","Non-legume"
"8064","Libidibia_coriaria",68,39,179,565.5,25,51.5,1283,209,56,29,18,5,0,1,5,0.660483,"No","n/a","Caesalpinioideae"
"8065","Libidibia_ferrea",244.028,70.7022,1235.52,898.904,72.5843,53.9101,331.978,106.601,18.6461,59.8652,57.1067,4.0838,0,2.6257,1.73184,0.576968,"No","n/a","Caesalpinioideae"
"8066","Libidibia_ferrea_var_leiostachya",219.594,66.0938,1277.88,1151.56,56.0312,107.875,430.062,130.577,28.875,55.25,48.9062,4.81818,0.735294,2.08824,0.0588235,0.790647,"No","n/a","Caesalpinioideae"
"8067","Libidibia_glabrata",166,62,420,646.5,61.5,32.75,689.25,136.333,80.5,45,31,7.25,0,0,2.25,0.389663,"No","n/a","Caesalpinioideae"
"8068","Libidibia_monosperma",230.154,66.9231,1123.62,1285.38,40.9231,141.154,159.308,190.727,46.4,56.8667,29.8,5.93333,0.8125,0.5625,2.125,0.795992,"No","n/a","Caesalpinioideae"
"8069","Libidibia_paraguariensis",218.014,55.507,3506.27,831.744,67.0186,58.4698,487.73,111.138,30.0791,63.1163,47.3116,6.54419,0,24.5953,4.96279,0.504391,"No","n/a","Caesalpinioideae"
"8070","Libidibia_punctata",242.706,78.2353,467.882,1316,57.7647,91.6471,442.529,0,33.5882,56.7059,38.5294,8.82353,0,1.17647,12.4118,0.5299,"No","n/a","Caesalpinioideae"
"8071","Librevillea_klainei",253.755,67.9182,1169.25,2160.29,68.9364,34.0636,151.445,166.794,88,48.6404,48.0789,7.7193,0.0940171,0.17094,0.777778,1.3335,"No","n/a","Detarioideae"
"8072","Limadendron_hostmannii",251,76.7347,485.265,2763.84,43.9184,284.408,219.388,171.109,43.3265,46.0204,41.6122,7.12245,0.244898,0,0.102041,1.674,"Yes","Rhizobial","Papilionoideae"
"8073","Lindleya_mespiloides",167.953,62.6969,2952.37,560.244,72.3386,37.8346,1939.54,144.098,17.622,72.3583,31.8543,19.6772,12.5,0.413386,16.3858,0.339664,"No","n/a","Non-legume"
"8074","Linnaeosicyos_amara",196,55,933.5,755,40.5,85,124.25,128,26.75,51.75,28,8.75,0,0,3.8,0.430012,"No","n/a","Non-legume"
"8075","Liparia_angustifolia",152.812,49.5625,2640.56,581.812,44.4375,63.8125,126.812,131.583,40.5,61.8889,54.5556,14.0556,0,9.68421,14.1579,0.482815,"Yes","Rhizobial","Papilionoideae"
"8076","Liparia_bonaespei",105.625,46.875,2565.75,816.625,47.5,86.125,976.75,144.25,35,52.125,46.625,15.125,0,16.625,21,0.642887,"Yes","Rhizobial","Papilionoideae"
"8077","Liparia_boucheri",96.3333,35,2019,569.667,37.6667,55.6667,366.667,94.6667,25.3333,41.3333,34.3333,9,0,13,21,0.466315,"Yes","Rhizobial","Papilionoideae"
"8078","Liparia_confusa",94.4,45.6,2878.2,388.6,12.4,82.4,1201.8,108.2,26.2,54.6,44.4,14.4,0,19.4,10,0.258503,"Yes","Rhizobial","Papilionoideae"
"8079","Liparia_congesta",115.375,47.75,3770.88,314.375,50.375,35.125,1056.62,70.25,19.875,64.375,54.125,21.875,0,4.625,19.375,0.206336,"Yes","Rhizobial","Papilionoideae"
"8080","Liparia_genistoides",70.5,27.5,1675,330.5,9,61.5,457,76,16,31,28.5,10.5,0,14.5,0,0.220876,"Yes","Rhizobial","Papilionoideae"
"8081","Liparia_latifolia",129.571,50.7857,3158.57,643.429,46.4286,71.7143,762.357,132.786,28.7857,60.0714,53.6429,19.1429,0,15.2143,22.1429,0.481836,"Yes","Rhizobial","Papilionoideae"
"8082","Liparia_parva",156.235,52.1471,2383.35,751.088,57.4706,69.5,200.588,138.808,42.2571,60.7714,54.1714,16.8571,0.675676,18.4865,28.4865,0.533055,"Yes","Rhizobial","Papilionoideae"
"8083","Liparia_racemosa",118.692,52.6923,3459,355.923,13.9231,77.3077,1141.69,126.462,29.0769,64.6923,53.0769,18.5385,0,13.2308,11.9231,0.246993,"Yes","Rhizobial","Papilionoideae"
"8084","Liparia_rafnioides",112.2,41.8,2440.6,699.2,44.4,70.2,483.4,125.6,33.8,49.4,43,14,0,4.6,22.4,0.565096,"Yes","Rhizobial","Papilionoideae"
"8085","Liparia_striata",138.2,43.8,2863.8,430.8,15,84.4,185.8,102,16,54.8,48.4,11,0,7,12.8,0.239821,"Yes","Rhizobial","Papilionoideae"
"8086","Liparia_umbellifera",137.389,52.2778,3811.28,412.611,48.6667,48,780.444,97.2778,24.9444,66.2222,57.0556,17.5556,0,11.3889,16.6667,0.267239,"Yes","Rhizobial","Papilionoideae"
"8087","Liparia_vestita",147.062,51.2917,2969.9,770.812,49.8125,81.7083,484.188,138.854,35.0612,62,54.7959,17.0612,0.173077,16.3846,19.1923,0.628642,"Yes","Rhizobial","Papilionoideae"
"8088","Lithocarpus_amygdalifolius",171.02,47.1854,3232.2,2778.66,78.8,152.42,1280.27,355.388,65.7707,52.1854,36.3707,14.2098,1.44878,0.0195122,1.77561,2.42999,"No","n/a","Non-legume"
"8089","Lithocarpus_annamensis",223.385,52.5385,1942.69,1685.46,70.5385,84.0769,435.385,205.083,48.5385,50.3846,38.2308,15.5385,0.692308,2.84615,0.846154,1.09847,"No","n/a","Non-legume"
"8090","Lithocarpus_bacgiangensis",184.4,38.3,3800.2,1456,72,66.1,660,144.875,32.4,51.9,31,13.9,2,0.7,0,1.17715,"No","n/a","Non-legume"
"8091","Lithocarpus_balansae",177.692,41.1538,3614.92,1470.23,77.1538,51.8462,983.385,187.692,47.0769,51.2308,35.3077,17.2308,2.15385,2.53846,4.07692,1.1666,"No","n/a","Non-legume"
"8092","Lithocarpus_bancanus",242.676,84.4595,330.73,2820.19,26.8378,468.432,378.622,220.457,104.189,46.5135,37.7297,6.45946,0,0,0,1.87186,"No","n/a","Non-legume"
"8093","Lithocarpus_bennettii",244.175,85.3299,391,2945.69,30.9588,480.454,470.67,222.685,115.143,48.1735,39.4796,8.10101,0,0,0,1.96139,"No","n/a","Non-legume"
"8094","Lithocarpus_blumeanus",234.077,80.3846,280.462,2434.46,26.0769,398.308,266.615,190.273,70.0833,43.9167,36.9167,5.66667,0,1.57143,0,1.69003,"No","n/a","Non-legume"
"8095","Lithocarpus_brevicaudatus",180.984,39.7886,4161.98,2559.41,64.1545,202.756,800.683,280.437,56.1382,53.1707,35.122,12.3089,1.93496,0,0.650407,2.33234,"No","n/a","Non-legume"
"8096","Lithocarpus_bullatus",194,82,347.043,2122.22,18.9565,385.174,1347.78,322.261,75.4348,48.1304,40,10.7826,0,0,0.391304,1.85196,"No","n/a","Non-legume"
"8097","Lithocarpus_calolepis",92.5,18.5,2422,731,42.5,29.5,512,80.5,14.5,29,15.5,10,0,0,0,0.606509,"No","n/a","Non-legume"
"8098","Lithocarpus_celebicus",230.178,82.0703,563.481,2574.66,27.4541,432.843,752.541,264.069,65.9572,50.9358,39.893,7.94652,0,0,0.5,1.80425,"No","n/a","Non-legume"
"8099","Lithocarpus_chrysocomus",163.889,25.4444,6322,1340.22,51,126.556,350.667,121.833,28.1111,52.3333,29.8889,12.7778,4.66667,0.444444,5.66667,1.15127,"No","n/a","Non-legume"
"8100","Lithocarpus_cleistocarpus",158.382,29.2182,6995.21,1312.1,67.6,92.9364,767.127,183.437,36.8636,60.5455,32.2273,15.4,5.62727,2.04545,4.1,1.17914,"No","n/a","Non-legume"
"8101","Lithocarpus_clementianus",211.633,84.0333,335.6,2607.03,22.1667,457.033,1218.4,270.806,79.5667,48,40.1667,9.03333,0.354839,0,0.290323,2.02353,"No","n/a","Non-legume"
"8102","Lithocarpus_coalitus",146.667,43,913,972.667,51.3333,48.3333,656,166.333,45,38,25,8,3,0,0,0.695251,"No","n/a","Non-legume"
"8103","Lithocarpus_conocarpus",248.351,87.1689,325.493,2850.34,23.4257,513.412,388.655,230.945,108.56,47.9,40.2267,8.08,0.0794702,0.145695,0.13245,1.91962,"No","n/a","Non-legume"
"8104","Lithocarpus_corneus",211.935,40.7581,4179.67,2122.21,76.5209,113.205,449.456,191.867,45.3578,55.9679,37.5505,12.5963,3.48198,1.08559,1.22973,1.68967,"No","n/a","Non-legume"
"8105","Lithocarpus_craibianus",163.235,45.7647,3679.59,1030.47,79.5882,39.1765,1592.47,194.643,39.1176,56.8824,30.9412,19.7059,1.88235,2.70588,7.11765,0.746066,"No","n/a","Non-legume"
"8106","Lithocarpus_dodonaeifolius",165.167,42.3333,2226.17,3216.83,77,143.167,731,204.833,58.6667,43.1667,30,11.1667,0,0,0,2.60335,"No","n/a","Non-legume"
"8107","Lithocarpus_echinophorus",170.75,57.1875,1643.81,1834.75,68.25,57.5625,1423.94,279.625,51.1875,49.8125,33.5625,13.1875,3.1875,1.9375,2.8125,1.34674,"No","n/a","Non-legume"
"8108","Lithocarpus_echinotholus",153.4,33.6,3321.2,1225.4,65.8,51.2,860.8,135.5,20.4,45.8,25.4,16,0,1.4,2.2,1.03664,"No","n/a","Non-legume"
"8109","Lithocarpus_elaeagnifolius",199.833,34.6667,3266.33,1273,60.6667,64.3333,91.8333,70.6667,22,48.8333,35.3333,8.16667,0.142857,0,0,0.939681,"No","n/a","Non-legume"
"8110","Lithocarpus_ewyckii",240.153,87.3874,307.225,2737.39,21.8739,498.982,570.874,255.716,87.6757,48.3964,40.9099,9.00917,0,0.106195,0.230088,1.89343,"No","n/a","Non-legume"
"8111","Lithocarpus_farinulentus",237,59.6667,1165.2,2321.4,68.6667,80.8,244.4,149,31.4,50.0667,40.4,13.4667,0,0,0.666667,1.74015,"No","n/a","Non-legume"
"8112","Lithocarpus_fenestratus",202.563,49.2785,3189.81,1802.05,77.6835,68.6582,938.044,247.321,45.4557,55.9747,37.3101,15.481,2.94304,1.74684,1.43038,1.31652,"No","n/a","Non-legume"
"8113","Lithocarpus_fenzelianus",228.5,41.3333,2691.92,1301,74.1667,39.4167,114.5,122.143,25.6667,53.5833,40,10.0833,0,3.35714,1.5,1.02203,"No","n/a","Non-legume"
"8114","Lithocarpus_ferrugineus",239.64,85.04,305.2,2979.88,19.96,559.72,386.76,215.2,88.8,45.68,39.52,8.72,0,0.0769231,0,2.08479,"No","n/a","Non-legume"
"8115","Lithocarpus_floccosus",180.1,28.1,5734.6,1412.2,52.6,120.7,230.2,100,26.2,52.1,32.9,10,10.5,0,6.3,1.14344,"No","n/a","Non-legume"
"8116","Lithocarpus_fohaiensis",173.5,43.125,3349,1205.88,70.375,46.75,972.625,194.4,27.25,51.75,28.75,17,2.125,0,2.875,0.939746,"No","n/a","Non-legume"
"8117","Lithocarpus_garrettianus",223.469,53.3281,2299.52,1985.92,76.7812,75.3594,593.594,169.328,37.1875,54.7656,37.8125,12.875,1.14062,1.8125,0.75,1.36481,"No","n/a","Non-legume"
"8118","Lithocarpus_gigantophyllus",116,17.5,2393,1119,44,55.5,36.5,63,26.5,29.5,19.5,5.5,0,1,0,0.89924,"No","n/a","Non-legume"
"8119","Lithocarpus_glaber",178.451,30.2932,6609.6,1862.94,56.0123,174.577,320.13,170.204,40.8349,56.6636,33.63,11.4618,8.41284,0.825688,1.38838,1.66426,"No","n/a","Non-legume"
"8120","Lithocarpus_grandifolius",223.721,78.3953,674.209,2412.76,47.2674,277.686,709.965,257.778,77.1765,51.2588,37.8706,8.72941,0.0348837,1.36047,0.267442,1.6331,"No","n/a","Non-legume"
"8121","Lithocarpus_hancei",175.171,38.6303,4625.39,2197.49,66,164.568,939.639,276.171,51.9852,54.3962,35.6229,13.4449,2.83576,0.573805,2.11435,2.04896,"No","n/a","Non-legume"
"8122","Lithocarpus_harlandii",177.607,40.452,4402.36,2476.21,67.5593,179.596,868.912,281.954,56.8817,53.4282,35.5183,13.1746,2.33053,0.145658,0.848739,2.20841,"No","n/a","Non-legume"
"8123","Lithocarpus_havilandii",198.717,82.1087,383.435,2177.74,22.2174,380.022,1552.72,285.146,65.5111,49.2889,40.5111,9.71111,0.23913,0,0.73913,1.82859,"No","n/a","Non-legume"
"8124","Lithocarpus_henryi",155.85,27.25,7360.3,1349.47,58.4167,115.317,538.483,170.686,34.15,59.2833,31.0333,14.7667,6.45,1.18333,2.95,1.24482,"No","n/a","Non-legume"
"8125","Lithocarpus_imperialis",186.651,83.0698,609.372,2683.37,24.907,457,1434.28,318.07,72.7674,51.093,38.186,9.23256,0.255814,0,1.16279,1.89313,"No","n/a","Non-legume"
"8126","Lithocarpus_iteaphyllus",157.077,28.3077,6369,1374.85,56.3077,121.154,618.538,130.5,28.0769,54.7692,30.4615,13.3846,9.46154,0,6.38462,1.18017,"No","n/a","Non-legume"
"8127","Lithocarpus_keningauensis",220.875,76.75,257.375,1973.75,15,400.625,442.5,172.143,29.25,44.875,38.75,4.625,0,0,0,1.41723,"No","n/a","Non-legume"
"8128","Lithocarpus_konishii",191.193,43.7133,3378.79,2615.52,76.4867,140.58,773.673,238,52.7152,51.6623,35.6026,12.8212,2.76974,0.0592105,0.394737,2.34896,"No","n/a","Non-legume"
"8129","Lithocarpus_laetus",88.5,20,2136.5,797,39.5,36.5,674.5,101,15.5,28,15.5,11.5,0,0,5.5,0.698209,"No","n/a","Non-legume"
"8130","Lithocarpus_laoticus",181.583,50.5833,2232.17,1566.08,73,60.5833,995.083,207.636,35.3333,51.3333,31.9167,13.3333,0.166667,4.5,0,1.2098,"No","n/a","Non-legume"
"8131","Lithocarpus_lemeeanus",156.875,57.125,1046,1634,58.625,65.875,1464.62,277.143,71.5,45.625,31.625,10.25,1.375,0,0,1.20488,"No","n/a","Non-legume"
"8132","Lithocarpus_lepidocarpus",153.098,46.9674,3003.7,2906.52,68.1522,190.043,1488.65,405.209,75.6957,49,36.4674,13.6522,1.13043,0.173913,0.326087,2.73766,"No","n/a","Non-legume"
"8133","Lithocarpus_leptogyne",247.01,86.6139,328.366,2694.27,20.2574,511.297,501.149,246.087,87.2843,48.098,40.6765,8.02941,0,0,0.186275,1.86094,"No","n/a","Non-legume"
"8134","Lithocarpus_litseifolius",186.853,36.4133,5248.24,1891.23,69.4133,119.622,651.382,196.673,40.2212,56.4602,34.8584,13.7389,4.63877,0.977974,1.74449,1.60557,"No","n/a","Non-legume"
"8135","Lithocarpus_longipedicellatus",207.706,43.7059,3210.35,1642.24,71.7059,77.9412,508.882,145.154,30.2941,53.4706,36.5294,12.5294,1.27778,0.444444,0.944444,1.29409,"No","n/a","Non-legume"
"8136","Lithocarpus_lucidus",251.348,86.1848,352.75,2742.96,26.413,463.902,337.815,206.651,102.266,47.6489,40.4574,7.93548,0,0.244681,0.0319149,1.77065,"No","n/a","Non-legume"
"8137","Lithocarpus_luteus",201.588,83.9412,332.5,2387.26,18.1471,455.412,1420.56,310.364,68.7353,48.5588,40.3235,9.38235,0.323529,0,1.26471,2.01779,"No","n/a","Non-legume"
"8138","Lithocarpus_mairei",142.75,43.1667,3968.92,897.75,82.3333,31.1667,1826.25,164,30.5833,58,29.0833,18.5833,1.83333,1.83333,9,0.702128,"No","n/a","Non-legume"
"8139","Lithocarpus_megalophyllus",163.731,35.2308,5167.58,1362.77,77.9231,56.2308,1065.15,208.19,35.9615,56.5385,30.4231,18.2692,1.84615,1.5,1.69231,1.19896,"No","n/a","Non-legume"
"8140","Lithocarpus_nantoensis",161.474,44.5789,2935.79,2752.89,72.6842,133.316,1179.26,291.444,60.5263,46.9474,34.3158,13.4737,0.526316,0,0,2.51385,"No","n/a","Non-legume"
"8141","Lithocarpus_nieuwenhuisii",245.255,87.3723,302.617,2697.18,19.2553,520.755,453.34,227.636,85.5532,47.7234,41.7128,8.70213,0,0,0.0957447,1.90807,"No","n/a","Non-legume"
"8142","Lithocarpus_oleifolius",159.125,28.375,5231.38,1330.38,56.875,99.75,585.25,130.857,29.875,50,29.625,13.25,12.25,0.875,0,1.08699,"No","n/a","Non-legume"
"8143","Lithocarpus_pachylepis",144,35.9,3716.9,1702.5,75.7,47.7,1466.5,464,46.7,49.4,29.5,19.1,3.1,1.5,1.1,1.61971,"No","n/a","Non-legume"
"8144","Lithocarpus_pachyphyllus",137.071,43.4643,4288.68,1468.64,83.3571,46.6786,1985.82,414.92,71.1071,53.6429,39.9643,21.9643,8.71429,4.96429,10.1071,1.35855,"No","n/a","Non-legume"
"8145","Lithocarpus_paihengii",187.917,28.5833,5749.58,1508.33,54.3333,122.917,160.917,96,24.3333,53.5,32.8333,10.5,3.25,2.83333,4.33333,1.15286,"No","n/a","Non-legume"
"8146","Lithocarpus_paniculatus",174.105,26.3421,7246.97,1421,55.6579,138.395,324.921,125.524,27.5789,58.5,31.4474,12.5789,3.89474,0,4.05263,1.22987,"No","n/a","Non-legume"
"8147","Lithocarpus_papillifer",197.682,83.2727,300.636,2486.82,18.4545,478.045,1307.09,317.714,80.5,47.5909,39.0455,9.68182,0,0,0.409091,2.0653,"No","n/a","Non-legume"
